"line number","contest name","choice name","party name","total votes","percent of votes","registered voters","ballots cast","num Precinct total","num Precinct rptg","over votes","under votes"
2529,"Inspector of Election HEIDELBERG  (Prec-0273) (Vote For 1)","Beth Zyra","Dem",163,67.08,851,253,1,1,"0","0"
2530,"Inspector of Election HEIDELBERG  (Prec-0273) (Vote For 1)","Linda J. O'Leary","Rep",80,32.92,851,253,1,1,"0","0"
2531,"Inspector of Election HEIDELBERG  (Prec-0273) (Vote For 1)","WRITE-IN","",0,0.00,851,253,1,1,"0","0"
2532,"Inspector of Election HOMESTEAD WARD 2 DIST 2  (Prec-027 (Vote For 1)","Frances Purifoy","Dem",65,100.00,318,70,1,1,"0","0"
2533,"Inspector of Election HOMESTEAD WARD 2 DIST 2  (Prec-027 (Vote For 1)","WRITE-IN","",0,0.00,318,70,1,1,"0","0"
2534,"Inspector of Election HOMESTEAD WARD 3 DIST 1  (Prec-027 (Vote For 1)","Alice O. Paylor-Dais","Dem",54,100.00,522,64,1,1,"0","0"
2535,"Inspector of Election HOMESTEAD WARD 3 DIST 1  (Prec-027 (Vote For 1)","WRITE-IN","",0,0.00,522,64,1,1,"0","0"
2536,"Inspector of Election INDIANA DIST 2  (Prec-0281) (Vote For 1)","Mitchell T. Kovel","Rep",137,99.28,879,186,1,1,"0","0"
2537,"Inspector of Election INDIANA DIST 2  (Prec-0281) (Vote For 1)","WRITE-IN","",1,0.72,879,186,1,1,"0","0"
2538,"Inspector of Election INDIANA DIST 3  (Prec-0282) (Vote For 1)","Barbara Cisek","Dem",117,97.50,1212,164,1,1,"0","0"
2539,"Inspector of Election INDIANA DIST 3  (Prec-0282) (Vote For 1)","WRITE-IN","",3,2.50,1212,164,1,1,"0","0"
2540,"Inspector of Election INDIANA DIST 4  (Prec-0283) (Vote For 1)","Joseph Michael Lillion","Rep",154,98.09,1090,265,1,1,"0","0"
2541,"Inspector of Election INDIANA DIST 4  (Prec-0283) (Vote For 1)","WRITE-IN","",3,1.91,1090,265,1,1,"0","0"
2542,"Inspector of Election INDIANA DIST 5  (Prec-0284) (Vote For 1)","Patricia A. Taylor","Dem",167,98.82,920,242,1,1,"0","0"
2543,"Inspector of Election INDIANA DIST 5  (Prec-0284) (Vote For 1)","WRITE-IN","",2,1.18,920,242,1,1,"0","0"
2544,"Inspector of Election JEFFERSON HL DIST 1  (Prec-0288) (Vote For 1)","Peter Taucher","Rep",315,100.00,1561,421,1,1,"0","0"
2545,"Inspector of Election JEFFERSON HL DIST 1  (Prec-0288) (Vote For 1)","WRITE-IN","",0,0.00,1561,421,1,1,"0","0"
2546,"Inspector of Election JEFFERSON HL DIST 2  (Prec-0289) (Vote For 1)","Lucille Angotti","Dem",158,100.00,841,194,1,1,"0","0"
2547,"Inspector of Election JEFFERSON HL DIST 2  (Prec-0289) (Vote For 1)","WRITE-IN","",0,0.00,841,194,1,1,"0","0"
2548,"Inspector of Election JEFFERSON HL DIST 6  (Prec-0293) (Vote For 1)","Suzanne Mackulin","Dem",228,96.61,947,306,1,1,"0","0"
2549,"Inspector of Election JEFFERSON HL DIST 6  (Prec-0293) (Vote For 1)","WRITE-IN","",8,3.39,947,306,1,1,"0","0"
2550,"Inspector of Election JEFFERSON HL DIST 8  (Prec-0295) (Vote For 1)","Karen M. Bucy","Dem",212,98.15,1121,270,1,1,"0","0"
2551,"Inspector of Election JEFFERSON HL DIST 8  (Prec-0295) (Vote For 1)","WRITE-IN","",4,1.85,1121,270,1,1,"0","0"
2552,"Inspector of Election KENNEDY DIST 6  (Prec-0301) (Vote For 1)","Katherine A. Kulik","Dem",146,100.00,829,161,1,1,"0","0"
2553,"Inspector of Election KENNEDY DIST 6  (Prec-0301) (Vote For 1)","WRITE-IN","",0,0.00,829,161,1,1,"0","0"
2554,"Inspector of Election LEET DIST 1  (Prec-0304) (Vote For 1)","Joyce Skocz","Dem",110,97.35,389,139,1,1,"0","0"
2555,"Inspector of Election LEET DIST 1  (Prec-0304) (Vote For 1)","WRITE-IN","",3,2.65,389,139,1,1,"0","0"
2556,"Inspector of Election LEETSDALE  (Prec-0306) (Vote For 1)","Henrietta F. Kretzler","Rep",180,98.90,873,260,1,1,"0","0"
2557,"Inspector of Election LEETSDALE  (Prec-0306) (Vote For 1)","WRITE-IN","",2,1.10,873,260,1,1,"0","0"
2558,"Inspector of Election LINCOLN  (Prec-0309) (Vote For 1)","Madeline Randig","Dem",132,98.51,691,168,1,1,"0","0"
2559,"Inspector of Election LINCOLN  (Prec-0309) (Vote For 1)","WRITE-IN","",2,1.49,691,168,1,1,"0","0"
2560,"Inspector of Election MARSHALL DIST 5  (Prec-0314) (Vote For 1)","Janice A Howard","Rep",150,98.04,1441,233,1,1,"0","0"
2561,"Inspector of Election MARSHALL DIST 5  (Prec-0314) (Vote For 1)","WRITE-IN","",3,1.96,1441,233,1,1,"0","0"
2562,"Inspector of Election MCCANDLESS WARD 1 DIST 2  (Prec-03 (Vote For 1)","Carolyn Gibbs","Dem",109,53.69,922,217,1,1,"0","0"
2563,"Inspector of Election MCCANDLESS WARD 1 DIST 2  (Prec-03 (Vote For 1)","Sharon R. Capan","Rep",94,46.31,922,217,1,1,"0","0"
2564,"Inspector of Election MCCANDLESS WARD 1 DIST 2  (Prec-03 (Vote For 1)","WRITE-IN","",0,0.00,922,217,1,1,"0","0"
2565,"Inspector of Election MCCANDLESS WARD 4 DIST 2  (Prec-03 (Vote For 1)","Carolyn Coleman","Dem",164,98.80,904,259,1,1,"0","0"
2566,"Inspector of Election MCCANDLESS WARD 4 DIST 2  (Prec-03 (Vote For 1)","WRITE-IN","",2,1.20,904,259,1,1,"0","0"
2567,"Inspector of Election MCCANDLESS WARD 5 DIST 2  (Prec-03 (Vote For 1)","Beth A. McLaughlin","Rep",204,98.08,1317,298,1,1,"0","0"
2568,"Inspector of Election MCCANDLESS WARD 5 DIST 2  (Prec-03 (Vote For 1)","WRITE-IN","",4,1.92,1317,298,1,1,"0","0"
2569,"Inspector of Election MCCANDLESS WARD 7 DIST 3  (Prec-03 (Vote For 1)","Nancy K. Mell","Dem",112,99.12,518,162,1,1,"0","0"
2570,"Inspector of Election MCCANDLESS WARD 7 DIST 3  (Prec-03 (Vote For 1)","WRITE-IN","",1,0.88,518,162,1,1,"0","0"
2571,"Inspector of Election MCDONALD  (Prec-0337) (Vote For 1)","Fred Ganchuk","Dem",24,100.00,212,41,1,1,"0","0"
2572,"Inspector of Election MCDONALD  (Prec-0337) (Vote For 1)","WRITE-IN","",0,0.00,212,41,1,1,"0","0"
2573,"Inspector of Election MCKEESPORT WARD 5  (Prec-0343) (Vote For 1)","Mary L. Powell","Dem",28,36.84,518,85,1,1,"0","0"
2574,"Inspector of Election MCKEESPORT WARD 5  (Prec-0343) (Vote For 1)","WRITE-IN","",48,63.16,518,85,1,1,"0","0"
2575,"Inspector of Election MCKEESPORT WARD 7 DIST 7  (Prec-03 (Vote For 1)","Trina Beck","Dem",53,100.00,377,59,1,1,"0","0"
2576,"Inspector of Election MCKEESPORT WARD 7 DIST 7  (Prec-03 (Vote For 1)","WRITE-IN","",0,0.00,377,59,1,1,"0","0"
2577,"Inspector of Election MCKEESPORT WARD 8 DIST 1  (Prec-03 (Vote For 1)","Linda A. Ethridge","Dem",47,100.00,320,55,1,1,"0","0"
2578,"Inspector of Election MCKEESPORT WARD 8 DIST 1  (Prec-03 (Vote For 1)","WRITE-IN","",0,0.00,320,55,1,1,"0","0"
2579,"Inspector of Election MCKEESPORT WARD 8 DIST 4  (Prec-03 (Vote For 1)","Claudia L. Seybert","Dem",77,100.00,458,107,1,1,"0","0"
2580,"Inspector of Election MCKEESPORT WARD 8 DIST 4  (Prec-03 (Vote For 1)","WRITE-IN","",0,0.00,458,107,1,1,"0","0"
2581,"Inspector of Election MCKEESPORT WARD 10 DIST 2  (Prec-0 (Vote For 1)","Margaret Wheeler","Dem",42,100.00,323,55,1,1,"0","0"
2582,"Inspector of Election MCKEESPORT WARD 10 DIST 2  (Prec-0 (Vote For 1)","WRITE-IN","",0,0.00,323,55,1,1,"0","0"
2583,"Inspector of Election MCKEESPORT WARD 11 DIST 1  (Prec-0 (Vote For 1)","Donna Chancio","Dem",89,100.00,457,103,1,1,"0","0"
2584,"Inspector of Election MCKEESPORT WARD 11 DIST 1  (Prec-0 (Vote For 1)","WRITE-IN","",0,0.00,457,103,1,1,"0","0"
2585,"Inspector of Election MCKEESPORT WARD 12 DIST 3  (Prec-0 (Vote For 1)","Margaret Eileen Dindak","Dem",132,99.25,562,185,1,1,"0","0"
2586,"Inspector of Election MCKEESPORT WARD 12 DIST 3  (Prec-0 (Vote For 1)","WRITE-IN","",1,0.75,562,185,1,1,"0","0"
2587,"Inspector of Election MCKEES ROCKS WARD 1 DIST 2  (Prec- (Vote For 1)","Jane K. Gregory","Dem",61,100.00,570,70,1,1,"0","0"
2588,"Inspector of Election MCKEES ROCKS WARD 1 DIST 2  (Prec- (Vote For 1)","WRITE-IN","",0,0.00,570,70,1,1,"0","0"
2589,"Inspector of Election MCKEES ROCKS WARD 2 DIST 1  (Prec- (Vote For 1)","Barbara Sprys","Dem",123,99.19,706,148,1,1,"0","0"
2590,"Inspector of Election MCKEES ROCKS WARD 2 DIST 1  (Prec- (Vote For 1)","WRITE-IN","",1,0.81,706,148,1,1,"0","0"
2591,"Inspector of Election MCKEES ROCKS WARD 2 DIST 2  (Prec- (Vote For 1)","Deborah Nagy","Dem",71,100.00,661,80,1,1,"0","0"
2592,"Inspector of Election MCKEES ROCKS WARD 2 DIST 2  (Prec- (Vote For 1)","WRITE-IN","",0,0.00,661,80,1,1,"0","0"
2593,"Inspector of Election MILLVALE DIST 4  (Prec-0380) (Vote For 1)","Margaret Effinger","Dem",80,100.00,443,96,1,1,"0","0"
2594,"Inspector of Election MILLVALE DIST 4  (Prec-0380) (Vote For 1)","WRITE-IN","",0,0.00,443,96,1,1,"0","0"
2595,"Inspector of Election MILLVALE DIST 5  (Prec-0381) (Vote For 1)","Theresa K. Eberle","Dem",120,98.36,577,145,1,1,"0","0"
2596,"Inspector of Election MILLVALE DIST 5  (Prec-0381) (Vote For 1)","WRITE-IN","",2,1.64,577,145,1,1,"0","0"
2597,"Inspector of Election MONROEVILLE WARD 2 DIST 2  (Prec-0 (Vote For 1)","Gloria Giebel","Dem",181,56.39,967,336,1,1,"0","0"
2598,"Inspector of Election MONROEVILLE WARD 2 DIST 2  (Prec-0 (Vote For 1)","Carol Mazzei","Rep",140,43.61,967,336,1,1,"0","0"
2599,"Inspector of Election MONROEVILLE WARD 2 DIST 2  (Prec-0 (Vote For 1)","WRITE-IN","",0,0.00,967,336,1,1,"0","0"
2600,"Inspector of Election MONROEVILLE WARD 2 DIST 3  (Prec-0 (Vote For 1)","Geraldine Nebel","Dem",262,97.76,1062,376,1,1,"0","0"
2601,"Inspector of Election MONROEVILLE WARD 2 DIST 3  (Prec-0 (Vote For 1)","WRITE-IN","",6,2.24,1062,376,1,1,"0","0"
2602,"Inspector of Election MONROEVILLE WARD 3 DIST 3  (Prec-0 (Vote For 1)","Marian Brennan","Dem",220,99.10,979,303,1,1,"0","0"
2603,"Inspector of Election MONROEVILLE WARD 3 DIST 3  (Prec-0 (Vote For 1)","WRITE-IN","",2,0.90,979,303,1,1,"0","0"
2604,"Inspector of Election MONROEVILLE WARD 7 DIST 1  (Prec-0 (Vote For 1)","Elaine B. Jenkins","Dem",276,99.64,1327,348,1,1,"0","0"
2605,"Inspector of Election MONROEVILLE WARD 7 DIST 1  (Prec-0 (Vote For 1)","WRITE-IN","",1,0.36,1327,348,1,1,"0","0"
2606,"Inspector of Election MONROEVILLE WARD 7 DIST 2  (Prec-0 (Vote For 1)","Jessica R. Cheatom","Dem",160,100.00,831,208,1,1,"0","0"
2607,"Inspector of Election MONROEVILLE WARD 7 DIST 2  (Prec-0 (Vote For 1)","WRITE-IN","",0,0.00,831,208,1,1,"0","0"
2608,"Inspector of Election MOON DIST 2  (Prec-0408) (Vote For 1)","Catherine D'Angelo","Rep",299,99.34,1780,459,1,1,"0","0"
2609,"Inspector of Election MOON DIST 2  (Prec-0408) (Vote For 1)","WRITE-IN","",2,0.66,1780,459,1,1,"0","0"
2610,"Inspector of Election MOON DIST 10  (Prec-0416) (Vote For 1)","Joyce Pogozelski","Dem",92,56.44,756,177,1,1,"0","0"
2611,"Inspector of Election MOON DIST 10  (Prec-0416) (Vote For 1)","Joan F. Hubler","Rep",71,43.56,756,177,1,1,"0","0"
2612,"Inspector of Election MOON DIST 10  (Prec-0416) (Vote For 1)","WRITE-IN","",0,0.00,756,177,1,1,"0","0"
2613,"Inspector of Election MT LEBANON WARD 1 DIST 1  (Prec-04 (Vote For 1)","Constance A. Geiger","Dem",155,58.27,830,275,1,1,"0","0"
2614,"Inspector of Election MT LEBANON WARD 1 DIST 1  (Prec-04 (Vote For 1)","Denise Skoutelas","Rep",111,41.73,830,275,1,1,"0","0"
2615,"Inspector of Election MT LEBANON WARD 1 DIST 1  (Prec-04 (Vote For 1)","WRITE-IN","",0,0.00,830,275,1,1,"0","0"
2616,"Inspector of Election MT LEBANON WARD 4 DIST 4  (Prec-04 (Vote For 1)","Richard A. Viggiano","Dem",151,67.71,671,242,1,1,"0","0"
2617,"Inspector of Election MT LEBANON WARD 4 DIST 4  (Prec-04 (Vote For 1)","Betty H. Black","Rep",72,32.29,671,242,1,1,"0","0"
2618,"Inspector of Election MT LEBANON WARD 4 DIST 4  (Prec-04 (Vote For 1)","WRITE-IN","",0,0.00,671,242,1,1,"0","0"
2619,"Inspector of Election MT LEBANON WARD 4 DIST 6  (Prec-04 (Vote For 1)","Sarah Cosette Buffington","Rep",115,95.83,666,238,1,1,"0","0"
2620,"Inspector of Election MT LEBANON WARD 4 DIST 6  (Prec-04 (Vote For 1)","WRITE-IN","",5,4.17,666,238,1,1,"0","0"
2621,"Inspector of Election MT LEBANON WARD 5 DIST 3  (Prec-04 (Vote For 1)","Dennis C. Narey","Dem",129,99.23,593,166,1,1,"0","0"
2622,"Inspector of Election MT LEBANON WARD 5 DIST 3  (Prec-04 (Vote For 1)","WRITE-IN","",1,0.77,593,166,1,1,"0","0"
2623,"Inspector of Election MT LEBANON WARD 5 DIST 6  (Prec-04 (Vote For 1)","Yvonne M. Keafer","Dem",133,98.52,469,168,1,1,"0","0"
2624,"Inspector of Election MT LEBANON WARD 5 DIST 6  (Prec-04 (Vote For 1)","WRITE-IN","",2,1.48,469,168,1,1,"0","0"
2625,"Inspector of Election MT OLIVER DIST 3  (Prec-0460) (Vote For 1)","Donna Smith","Dem",51,89.47,488,75,1,1,"0","0"
2626,"Inspector of Election MT OLIVER DIST 3  (Prec-0460) (Vote For 1)","WRITE-IN","",6,10.53,488,75,1,1,"0","0"
2627,"Inspector of Election MT OLIVER DIST 4  (Prec-0461) (Vote For 1)","Diane C. Holzer","Dem",58,100.00,327,63,1,1,"0","0"
2628,"Inspector of Election MT OLIVER DIST 4  (Prec-0461) (Vote For 1)","WRITE-IN","",0,0.00,327,63,1,1,"0","0"
2629,"Inspector of Election MUNHALL DIST 3  (Prec-0464) (Vote For 1)","Francine Votedian","Dem",59,98.33,520,73,1,1,"0","0"
2630,"Inspector of Election MUNHALL DIST 3  (Prec-0464) (Vote For 1)","WRITE-IN","",1,1.67,520,73,1,1,"0","0"
2631,"Inspector of Election MUNHALL DIST 6  (Prec-0467) (Vote For 1)","Maureen Fry","Dem",131,99.24,720,158,1,1,"0","0"
2632,"Inspector of Election MUNHALL DIST 6  (Prec-0467) (Vote For 1)","WRITE-IN","",1,0.76,720,158,1,1,"0","0"
2633,"Inspector of Election MUNHALL DIST 7  (Prec-0468) (Vote For 1)","Dolores Miller","Dem",217,100.00,1164,260,1,1,"0","0"
2634,"Inspector of Election MUNHALL DIST 7  (Prec-0468) (Vote For 1)","WRITE-IN","",0,0.00,1164,260,1,1,"0","0"
2635,"Inspector of Election MUNHALL DIST 8  (Prec-0469) (Vote For 1)","Jeannette Wellman","Rep",118,93.65,616,176,1,1,"0","0"
2636,"Inspector of Election MUNHALL DIST 8  (Prec-0469) (Vote For 1)","WRITE-IN","",8,6.35,616,176,1,1,"0","0"
2637,"Inspector of Election MUNHALL DIST 9  (Prec-0470) (Vote For 1)","Carol Ann Dufek","Dem",90,59.60,689,160,1,1,"0","0"
2638,"Inspector of Election MUNHALL DIST 9  (Prec-0470) (Vote For 1)","Alice Dunmire","Rep",61,40.40,689,160,1,1,"0","0"
2639,"Inspector of Election MUNHALL DIST 9  (Prec-0470) (Vote For 1)","WRITE-IN","",0,0.00,689,160,1,1,"0","0"
2640,"Inspector of Election MUNHALL DIST 10  (Prec-0471) (Vote For 1)","Linda Thomas","Dem",103,99.04,508,133,1,1,"0","0"
2641,"Inspector of Election MUNHALL DIST 10  (Prec-0471) (Vote For 1)","WRITE-IN","",1,0.96,508,133,1,1,"0","0"
2642,"Inspector of Election NEVILLE WARD 1  (Prec-0474) (Vote For 1)","Mildred Ann Grannis","Dem",33,57.89,278,58,1,1,"0","0"
2643,"Inspector of Election NEVILLE WARD 1  (Prec-0474) (Vote For 1)","Jenifer B. Mihalyi","Rep",24,42.11,278,58,1,1,"0","0"
2644,"Inspector of Election NEVILLE WARD 1  (Prec-0474) (Vote For 1)","WRITE-IN","",0,0.00,278,58,1,1,"0","0"
2645,"Inspector of Election N BRADDOCK WARD 1 DIST 1  (Prec-04 (Vote For 1)","Mary Ann Muller","Dem",55,100.00,216,61,1,1,"0","0"
2646,"Inspector of Election N BRADDOCK WARD 1 DIST 1  (Prec-04 (Vote For 1)","WRITE-IN","",0,0.00,216,61,1,1,"0","0"
2647,"Inspector of Election N BRADDOCK WARD 1 DIST 2  (Prec-04 (Vote For 1)","Barbara J. Novak","Dem",75,100.00,521,89,1,1,"0","0"
2648,"Inspector of Election N BRADDOCK WARD 1 DIST 2  (Prec-04 (Vote For 1)","WRITE-IN","",0,0.00,521,89,1,1,"0","0"
2649,"Inspector of Election N BRADDOCK WARD 2 DIST 1  (Prec-04 (Vote For 1)","Rebecca A. Curran","Dem",49,100.00,437,60,1,1,"0","0"
2650,"Inspector of Election N BRADDOCK WARD 2 DIST 1  (Prec-04 (Vote For 1)","WRITE-IN","",0,0.00,437,60,1,1,"0","0"
2651,"Inspector of Election N FAYETTE DIST 3  (Prec-0486) (Vote For 1)","Dominick Santavicca","Dem",281,98.25,2422,384,1,1,"0","0"
2652,"Inspector of Election N FAYETTE DIST 3  (Prec-0486) (Vote For 1)","WRITE-IN","",5,1.75,2422,384,1,1,"0","0"
2653,"Inspector of Election N VERSAILLES WARD 1 DIST 1  (Prec- (Vote For 1)","Jeannette Briggs","Dem",73,54.48,673,138,1,1,"0","0"
2654,"Inspector of Election N VERSAILLES WARD 1 DIST 1  (Prec- (Vote For 1)","Geraldine Kauffman","Rep",61,45.52,673,138,1,1,"0","0"
2655,"Inspector of Election N VERSAILLES WARD 1 DIST 1  (Prec- (Vote For 1)","WRITE-IN","",0,0.00,673,138,1,1,"0","0"
2656,"Inspector of Election N VERSAILLES WARD 2 DIST 2  (Prec- (Vote For 1)","Lou Ficorilli","Dem",45,97.83,194,54,1,1,"0","0"
2657,"Inspector of Election N VERSAILLES WARD 2 DIST 2  (Prec- (Vote For 1)","WRITE-IN","",1,2.17,194,54,1,1,"0","0"
2658,"Inspector of Election N VERSAILLES WARD 3 DIST 1  (Prec- (Vote For 1)","David Arthur Cready","Dem",110,100.00,508,152,1,1,"0","0"
2659,"Inspector of Election N VERSAILLES WARD 3 DIST 1  (Prec- (Vote For 1)","WRITE-IN","",0,0.00,508,152,1,1,"0","0"
2660,"Inspector of Election N VERSAILLES WARD 3 DIST 2  (Prec- (Vote For 1)","John M. Morris","Dem",102,99.03,615,125,1,1,"0","0"
2661,"Inspector of Election N VERSAILLES WARD 3 DIST 2  (Prec- (Vote For 1)","WRITE-IN","",1,0.97,615,125,1,1,"0","0"
2662,"Inspector of Election N VERSAILLES WARD 6 DIST 2  (Prec- (Vote For 1)","Rosalyn Irwin","Dem",125,95.42,545,181,1,1,"0","0"
2663,"Inspector of Election N VERSAILLES WARD 6 DIST 2  (Prec- (Vote For 1)","WRITE-IN","",6,4.58,545,181,1,1,"0","0"
2664,"Inspector of Election OAKDALE DIST 1  (Prec-0502) (Vote For 1)","James A. Yamber","Dem",111,100.00,588,127,1,1,"0","0"
2665,"Inspector of Election OAKDALE DIST 1  (Prec-0502) (Vote For 1)","WRITE-IN","",0,0.00,588,127,1,1,"0","0"
2666,"Inspector of Election OAKDALE DIST 2  (Prec-0503) (Vote For 1)","Nancy Stevens","Dem",97,96.04,438,131,1,1,"0","0"
2667,"Inspector of Election OAKDALE DIST 2  (Prec-0503) (Vote For 1)","WRITE-IN","",4,3.96,438,131,1,1,"0","0"
2668,"Inspector of Election OHARA WARD 1 DIST 1  (Prec-0510) (Vote For 1)","Marsha Heller","Dem",175,98.87,1050,240,1,1,"0","0"
2669,"Inspector of Election OHARA WARD 1 DIST 1  (Prec-0510) (Vote For 1)","WRITE-IN","",2,1.13,1050,240,1,1,"0","0"
2670,"Inspector of Election PENN HILLS WARD 1 DIST 2  (Prec-05 (Vote For 1)","Helen R. Flowers","Dem",173,98.30,753,196,1,1,"0","0"
2671,"Inspector of Election PENN HILLS WARD 1 DIST 2  (Prec-05 (Vote For 1)","WRITE-IN","",3,1.70,753,196,1,1,"0","0"
2672,"Inspector of Election PENN HILLS WARD 2 DIST 3  (Prec-05 (Vote For 1)","Sally A. Bourdon","Rep",69,94.52,896,147,1,1,"0","0"
2673,"Inspector of Election PENN HILLS WARD 2 DIST 3  (Prec-05 (Vote For 1)","WRITE-IN","",4,5.48,896,147,1,1,"0","0"
2674,"Inspector of Election PENN HILLS WARD 3 DIST 5  (Prec-05 (Vote For 1)","Jerrod W. Foster","Dem",52,100.00,469,58,1,1,"0","0"
2675,"Inspector of Election PENN HILLS WARD 3 DIST 5  (Prec-05 (Vote For 1)","WRITE-IN","",0,0.00,469,58,1,1,"0","0"
2676,"Inspector of Election PENN HILLS WARD 4 DIST 1  (Prec-05 (Vote For 1)","Faylese Herd","Dem",92,98.92,545,121,1,1,"0","0"
2677,"Inspector of Election PENN HILLS WARD 4 DIST 1  (Prec-05 (Vote For 1)","WRITE-IN","",1,1.08,545,121,1,1,"0","0"
2678,"Inspector of Election PENN HILLS WARD 4 DIST 2  (Prec-05 (Vote For 1)","George E. Coles","Dem",93,97.89,739,133,1,1,"0","0"
2679,"Inspector of Election PENN HILLS WARD 4 DIST 2  (Prec-05 (Vote For 1)","WRITE-IN","",2,2.11,739,133,1,1,"0","0"
2680,"Inspector of Election PENN HILLS WARD 6 DIST 5  (Prec-05 (Vote For 1)","Jackie McGuire","Dem",91,98.91,586,105,1,1,"0","0"
2681,"Inspector of Election PENN HILLS WARD 6 DIST 5  (Prec-05 (Vote For 1)","WRITE-IN","",1,1.09,586,105,1,1,"0","0"
2682,"Inspector of Election PENN HILLS WARD 7 DIST 2  (Prec-05 (Vote For 1)","Ilene M. Hightower","Rep",70,95.89,657,123,1,1,"0","0"
2683,"Inspector of Election PENN HILLS WARD 7 DIST 2  (Prec-05 (Vote For 1)","WRITE-IN","",3,4.11,657,123,1,1,"0","0"
2684,"Inspector of Election PENN HILLS WARD 7 DIST 5  (Prec-05 (Vote For 1)","Robert G. McFadden","Dem",101,99.02,679,141,1,1,"0","0"
2685,"Inspector of Election PENN HILLS WARD 7 DIST 5  (Prec-05 (Vote For 1)","WRITE-IN","",1,0.98,679,141,1,1,"0","0"
2686,"Inspector of Election PENN HILLS WARD 8 DIST 2  (Prec-05 (Vote For 1)","Rose Marie Ritter","Dem",73,63.48,547,124,1,1,"0","0"
2687,"Inspector of Election PENN HILLS WARD 8 DIST 2  (Prec-05 (Vote For 1)","Joseph A. Opsitnick","Rep",42,36.52,547,124,1,1,"0","0"
2688,"Inspector of Election PENN HILLS WARD 8 DIST 2  (Prec-05 (Vote For 1)","WRITE-IN","",0,0.00,547,124,1,1,"0","0"
2689,"Inspector of Election PENN HILLS WARD 9 DIST 1  (Prec-05 (Vote For 1)","Shirley M. Robbins","D/R",125,100.00,512,144,1,1,"0","0"
2690,"Inspector of Election PENN HILLS WARD 9 DIST 1  (Prec-05 (Vote For 1)","WRITE-IN","",0,0.00,512,144,1,1,"0","0"
2691,"Inspector of Election PINE DIST 5  (Prec-0578) (Vote For 1)","Marian J. McMillen","Dem",208,98.58,1681,317,1,1,"0","0"
2692,"Inspector of Election PINE DIST 5  (Prec-0578) (Vote For 1)","WRITE-IN","",3,1.42,1681,317,1,1,"0","0"
2693,"Inspector of Election PITCAIRN DIST 1  (Prec-0582) (Vote For 1)","Wilma E. McCoy","Dem",103,51.24,951,210,1,1,"0","0"
2694,"Inspector of Election PITCAIRN DIST 1  (Prec-0582) (Vote For 1)","Linda R. Davis","Rep",98,48.76,951,210,1,1,"0","0"
2695,"Inspector of Election PITCAIRN DIST 1  (Prec-0582) (Vote For 1)","WRITE-IN","",0,0.00,951,210,1,1,"0","0"
2696,"Inspector of Election PITCAIRN DIST 2  (Prec-0583) (Vote For 1)","Ramona T. Cosentino","Dem",77,100.00,516,92,1,1,"0","0"
2697,"Inspector of Election PITCAIRN DIST 2  (Prec-0583) (Vote For 1)","WRITE-IN","",0,0.00,516,92,1,1,"0","0"
2698,"Inspector of Election PITCAIRN DIST 3  (Prec-0584) (Vote For 1)","Penny McCann","Dem",170,100.00,665,235,1,1,"0","0"
2699,"Inspector of Election PITCAIRN DIST 3  (Prec-0584) (Vote For 1)","WRITE-IN","",0,0.00,665,235,1,1,"0","0"
2700,"Inspector of Election PITTSBURGH WARD 3 DIST 2  (Prec-05 (Vote For 1)","Terry C. Wright","Dem",186,99.47,691,213,1,1,"0","0"
2701,"Inspector of Election PITTSBURGH WARD 3 DIST 2  (Prec-05 (Vote For 1)","WRITE-IN","",1,0.53,691,213,1,1,"0","0"
2702,"Inspector of Election PITTSBURGH WARD 3 DIST 3  (Prec-05 (Vote For 1)","Barbara Williams","Dem",71,100.00,365,74,1,1,"0","0"
2703,"Inspector of Election PITTSBURGH WARD 3 DIST 3  (Prec-05 (Vote For 1)","WRITE-IN","",0,0.00,365,74,1,1,"0","0"
2704,"Inspector of Election PITTSBURGH WARD 3 DIST 5  (Prec-05 (Vote For 1)","Ada Ruth Patterson","Dem",60,100.00,448,68,1,1,"0","0"
2705,"Inspector of Election PITTSBURGH WARD 3 DIST 5  (Prec-05 (Vote For 1)","WRITE-IN","",0,0.00,448,68,1,1,"0","0"
2706,"Inspector of Election PITTSBURGH WARD 4 DIST 3  (Prec-05 (Vote For 1)","Marie Drain","Dem",55,98.21,362,61,1,1,"0","0"
2707,"Inspector of Election PITTSBURGH WARD 4 DIST 3  (Prec-05 (Vote For 1)","WRITE-IN","",1,1.79,362,61,1,1,"0","0"
2708,"Inspector of Election PITTSBURGH WARD 4 DIST 9  (Prec-06 (Vote For 1)","Donna Scuilli","Dem",107,100.00,671,124,1,1,"0","0"
2709,"Inspector of Election PITTSBURGH WARD 4 DIST 9  (Prec-06 (Vote For 1)","WRITE-IN","",0,0.00,671,124,1,1,"0","0"
2710,"Inspector of Election PITTSBURGH WARD 4 DIST 11  (Prec-0 (Vote For 1)","Martha Malinzak","Dem",176,97.78,562,208,1,1,"0","0"
2711,"Inspector of Election PITTSBURGH WARD 4 DIST 11  (Prec-0 (Vote For 1)","WRITE-IN","",4,2.22,562,208,1,1,"0","0"
2712,"Inspector of Election PITTSBURGH WARD 4 DIST 13  (Prec-0 (Vote For 1)","Joan Levy","Dem",100,100.00,905,106,1,1,"0","0"
2713,"Inspector of Election PITTSBURGH WARD 4 DIST 13  (Prec-0 (Vote For 1)","WRITE-IN","",0,0.00,905,106,1,1,"0","0"
